Source,Video Title,URL,Published Date,Transcript Tokens,Transcript Extracted Y/N,Ingestion Status,Last Ingestion Date,Notes
YC YouTube,Private video,https://www.youtube.com/watch?v=OdhmKqBfhEU,2017-04-28T18:38:44Z,0,No,Failed,2025-06-13T17:54:09.541225,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=OdhmKqBfhEU! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=VQbQROfFntg,2017-01-11T16:35:52Z,0,No,Failed,2025-06-13T17:54:10.099691,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=VQbQROfFntg! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=YZQZSe5hCOs,2017-01-11T16:35:52Z,0,No,Failed,2025-06-13T17:54:10.809049,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=YZQZSe5hCOs! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=XMwUlxw5nU8,2017-01-11T16:35:52Z,0,No,Failed,2025-06-13T17:54:11.306952,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=XMwUlxw5nU8! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=czyUztBtXKI,2017-01-11T16:35:52Z,0,No,Failed,2025-06-13T17:54:11.900307,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=czyUztBtXKI! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=iObfJKQVvO8,2017-01-11T16:35:52Z,0,No,Failed,2025-06-13T17:54:12.424472,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=iObfJKQVvO8! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=sxkpj00UONU,2017-01-11T16:35:52Z,0,No,Failed,2025-06-13T17:54:12.981830,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=sxkpj00UONU! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=m46Wzb1Wejo,2017-01-11T16:35:52Z,0,No,Failed,2025-06-13T17:54:13.484518,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=m46Wzb1Wejo! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=Ut85KVaJ8YQ,2017-01-11T16:35:52Z,0,No,Failed,2025-06-13T17:54:13.969360,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Ut85KVaJ8YQ! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=scPm4VMklBI,2017-01-11T16:35:52Z,0,No,Failed,2025-06-13T17:54:14.562653,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=scPm4VMklBI! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=DeJLzyxZqbk,2017-01-11T16:35:52Z,0,No,Failed,2025-06-13T17:54:15.170242,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=DeJLzyxZqbk! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=Ob0NsHp7U10,2017-02-07T18:07:33Z,0,No,Failed,2025-06-13T17:54:15.729187,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Ob0NsHp7U10! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=DzjKcUtRkCU,2017-02-07T18:07:33Z,0,No,Failed,2025-06-13T17:54:16.202126,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=DzjKcUtRkCU! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=qOK11O9WhBo,2017-02-07T18:07:33Z,0,No,Failed,2025-06-13T17:54:16.745773,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=qOK11O9WhBo! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=TGUXp48FjX8,2017-02-07T18:07:33Z,0,No,Failed,2025-06-13T17:54:17.238785,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=TGUXp48FjX8! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=bMFpyJQfdEE,2017-02-07T18:07:33Z,0,No,Failed,2025-06-13T17:54:17.808618,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=bMFpyJQfdEE! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=SLFPLEqjPw0,2017-02-07T18:07:33Z,0,No,Failed,2025-06-13T17:54:18.453209,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=SLFPLEqjPw0! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=IBYfk-jCM2Q,2017-02-07T18:07:33Z,0,No,Failed,2025-06-13T17:54:18.997903,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=IBYfk-jCM2Q! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=NOjc1lR2WHQ,2017-02-07T18:07:33Z,0,No,Failed,2025-06-13T17:54:19.588848,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=NOjc1lR2WHQ! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=CtRsBRETExE,2017-02-07T18:07:33Z,0,No,Failed,2025-06-13T17:54:20.165757,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=CtRsBRETExE! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=AcRwbl7sv-M,2017-02-07T18:07:33Z,0,No,Failed,2025-06-13T17:54:20.843452,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=AcRwbl7sv-M! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=Gx6rWcHEyf4,2017-02-07T18:07:33Z,0,No,Failed,2025-06-13T17:54:21.399743,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=Gx6rWcHEyf4! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=XMiQIj4oqdU,2017-02-07T18:07:33Z,0,No,Failed,2025-06-13T17:54:21.922857,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=XMiQIj4oqdU! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=jrsnnxNFKX0,2017-02-07T18:07:33Z,0,No,Failed,2025-06-13T17:54:22.456701,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=jrsnnxNFKX0! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=w6dTscmt-2A,2017-02-07T18:07:33Z,0,No,Failed,2025-06-13T17:54:22.994840,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=w6dTscmt-2A! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=XeeEt8LuxdU,2017-02-07T18:07:33Z,0,No,Failed,2025-06-13T17:54:23.514092,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=XeeEt8LuxdU! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=vaiIwBB__2w,2017-02-07T18:07:33Z,0,No,Failed,2025-06-13T17:54:24.009867,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=vaiIwBB__2w! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=WVZp-8Jh4Os,2017-02-07T18:07:33Z,0,No,Failed,2025-06-13T17:54:24.659004,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=WVZp-8Jh4Os! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Pitch Practice with Paul Buchheit and Sam Altman at Startup School SV 2016,https://www.youtube.com/watch?v=fcyf9z4gSeI,2017-01-07T19:09:14Z,0,No,Failed,2025-06-13T17:54:25.843946,"Unknown error: no element found: line 1, column 0"
YC YouTube,Q&A with YC Partners at Startup School SV 2016,https://www.youtube.com/watch?v=bpJQN2WyD8g,2017-01-07T19:09:14Z,0,No,Failed,2025-06-13T17:54:26.848780,"Unknown error: no element found: line 1, column 0"
YC YouTube,Ben Silbermann at Startup School SV 2016,https://www.youtube.com/watch?v=LzhXIBPYyxw,2016-11-08T17:08:32Z,0,No,Failed,2025-06-13T17:54:27.975878,"Unknown error: no element found: line 1, column 0"
YC YouTube,Elon Musk : How to Build the Future,https://www.youtube.com/watch?v=tnBQmEqBCY0,2016-09-15T18:44:20Z,0,No,Failed,2025-06-13T17:54:29.090491,"Unknown error: no element found: line 1, column 0"
YC YouTube,Bob McGrew: AI Agents And The Path To AGI,https://www.youtube.com/watch?v=eW7rUtYHD9U,2025-01-31T03:52:13Z,0,No,Failed,2025-06-13T17:54:30.429220,"Unknown error: no element found: line 1, column 0"
YC YouTube,Private video,https://www.youtube.com/watch?v=zuMSZkf9q1M,2017-05-16T00:50:30Z,0,No,Failed,2025-06-13T17:54:30.901833,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=zuMSZkf9q1M! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=pmCIxIpu09g,2017-03-01T16:40:58Z,0,No,Failed,2025-06-13T17:54:31.422205,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=pmCIxIpu09g! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=SNPdMYTVggk,2017-01-19T00:44:03Z,0,No,Failed,2025-06-13T17:54:31.879571,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=SNPdMYTVggk! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=FB7LoFgv5cA,2017-01-19T00:44:03Z,0,No,Failed,2025-06-13T17:54:32.291448,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=FB7LoFgv5cA! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=ZnJ-ekmtXWc,2017-01-19T00:44:03Z,0,No,Failed,2025-06-13T17:54:32.841443,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=ZnJ-ekmtXWc! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=_ceYQVUX2qA,2017-01-19T00:44:03Z,0,No,Failed,2025-06-13T17:54:33.408317,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=_ceYQVUX2qA! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=ajK9N31-07s,2017-01-19T00:44:03Z,0,No,Failed,2025-06-13T17:54:34.032166,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=ajK9N31-07s! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=cjdB6FzSPgY,2017-01-19T00:44:03Z,0,No,Failed,2025-06-13T17:54:34.519819,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=cjdB6FzSPgY! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=KGpMxH8qOCM,2017-01-19T00:44:03Z,0,No,Failed,2025-06-13T17:54:35.016687,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=KGpMxH8qOCM! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=MljXC8qUcv4,2017-01-19T00:44:03Z,0,No,Failed,2025-06-13T17:54:35.546926,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=MljXC8qUcv4! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=QYu-EEZIceU,2017-01-19T00:44:03Z,0,No,Failed,2025-06-13T17:54:36.126542,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=QYu-EEZIceU! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=9kBZ56BmEPM,2017-01-19T00:44:03Z,0,No,Failed,2025-06-13T17:54:36.635469,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=9kBZ56BmEPM! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=v1n7HGD4X1k,2017-01-19T00:44:03Z,0,No,Failed,2025-06-13T17:54:37.180221,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=v1n7HGD4X1k! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=QMVWAdZWCzo,2017-01-19T00:44:03Z,0,No,Failed,2025-06-13T17:54:37.830634,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=QMVWAdZWCzo! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=QqseY7t7yuI,2017-01-19T00:44:03Z,0,No,Failed,2025-06-13T17:54:38.515578,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=QqseY7t7yuI! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=U8-5SzJTdLE,2017-01-19T00:44:03Z,0,No,Failed,2025-06-13T17:54:39.009814,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=U8-5SzJTdLE! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=tnUmWQJlHOI,2017-01-19T00:44:03Z,0,No,Failed,2025-06-13T17:54:39.528740,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=tnUmWQJlHOI! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=OWVNCgZAemg,2017-01-19T00:44:03Z,0,No,Failed,2025-06-13T17:54:40.040366,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=OWVNCgZAemg! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=hzKHE-QA66U,2017-01-10T00:32:03Z,0,No,Failed,2025-06-13T17:54:40.608663,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=hzKHE-QA66U! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=VxbhxOP-gK4,2017-01-10T00:32:03Z,0,No,Failed,2025-06-13T17:54:41.220287,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=VxbhxOP-gK4! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=4H6WHAA0h50,2017-01-10T00:32:03Z,0,No,Failed,2025-06-13T17:54:41.712765,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=4H6WHAA0h50! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=cIYAhIt2UEM,2017-01-10T00:32:03Z,0,No,Failed,2025-06-13T17:54:42.248613,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=cIYAhIt2UEM! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
YC YouTube,Private video,https://www.youtube.com/watch?v=fs4FkxYMFao,2017-01-10T00:32:03Z,0,No,Failed,2025-06-13T17:54:42.689885,"
Could not retrieve a transcript for the video https://www.youtube.com/watch?v=fs4FkxYMFao! This is most likely caused by:

Subtitles are disabled for this video

If you are sure that the described cause is not responsible for this error and that a transcript should be retrievable, please create an issue at https://github.com/jdepoix/youtube-transcript-api/issues. Please add which version of youtube_transcript_api you are using and provide the information needed to replicate the error. Also make sure that there are no open issues which already describe your problem!"
